"Countryname","Countrycode","YEAR","GDPP","GDPPG","PPP","POPG","g_cal","ERP","ERS","ERT","LEXT","GEHT","RP","RG","AF","CTP","INV","INF","EXG","DEV","ICTT","ICTM","ICTI","ICTE","CPT","g","logit_g","logCPT","logINV","logINF","logEXG","logPPP","logg","devICTI","numDEV"
"United States","US",1992,25418.9907763319,2.09661470539942,25418.9907763319,1.38688569247935,0.0378855340115796,NA,NA,NA,75.6170731707317,NA,NA,NA,142,NA,66.9262,3.0288196781497,6.92738216776331,"1",NA,NA,NA,NA,NA,2.157,1,NA,4.2035905197649,1.10817299846373,1.93548198826545,10.1432518420014,0.768718367407019,NA,1
"United States","US",1993,26387.2937338171,1.40675791175455,26387.2937338171,1.31867999977741,-0.0491790297295577,NA,NA,NA,75.419512195122,NA,NA,NA,151,NA,71.6664,2.95165696638554,3.27537788264524,"1",NA,NA,NA,NA,NA,1.422,1,NA,4.2720220185224,1.08236669618711,1.18643324644481,10.1806378753119,0.352064331381049,NA,1
"United States","US",1994,27694.853416234,2.7609275425347,27694.853416234,1.2262960888682,-0.0700578691758457,NA,NA,NA,75.619512195122,NA,NA,NA,193,NA,71.5329,2.6074415921546,8.8359154578566,"1",NA,NA,NA,NA,NA,2.774,1,NA,4.27015748372822,0.958369507701199,2.17882471759184,10.2290018776651,1.02029032189264,NA,1
"United States","US",1995,28690.8757013347,1.46878726746138,28690.8757013347,1.19078709090209,-0.0289563004305777,NA,NA,NA,75.6219512195122,NA,277,93,203,NA,79.3958,2.80541968853655,10.2791010429824,"1",NA,NA,NA,NA,NA,1.477,1,NA,4.37444547012857,1.03155314936413,2.33011280902259,10.2643344313864,0.390013003549243,NA,1
"United States","US",1996,29967.7127181749,2.57219576639159,29967.7127181749,1.16341161998189,-0.0229893917471522,NA,NA,NA,76.0268292682927,NA,266,100,228,NA,95.9398,2.9312041999344,8.17562909220113,"1",NA,NA,NA,NA,NA,2.57,1,NA,4.56372091143551,1.07541332833453,2.10115766699702,10.3078758383517,0.943905898907128,NA,1
"United States","US",1997,31459.139002483,3.19725295677171,31459.139002483,1.20396029701272,0.0348532508481056,NA,NA,NA,76.4292682926829,NA,272,99,269,NA,112.508,2.33768993730741,11.9099103467099,"1",NA,NA,NA,NA,NA,3.206,1,NA,4.72302433022731,0.849163235481667,2.47737085577464,10.3564448082302,1.16502405418736,NA,1
"United States","US",1998,32853.6769849268,3.2705240438442,32853.6769849268,1.16571452642589,-0.031766637721963,NA,NA,NA,76.5804878048781,NA,275,104,273,NA,130.955,1.55227909874362,2.33579488032889,"1",NA,NA,NA,NA,NA,3.27,1,NA,4.8748537527372,0.439724237257955,0.84835225303224,10.3998189502188,1.18478998490916,NA,1
"United States","US",1999,34513.5615037271,3.55719309222211,34513.5615037271,1.14834004729055,-0.0149045746119425,NA,NA,NA,76.5829268292683,NA,273,111,284,NA,144.12,2.18802719697358,4.98141974676562,"1",NA,NA,NA,NA,NA,3.563,1,NA,4.97064628587989,0.783000314543533,1.60571494011818,10.4491076128455,1.2706028866237,NA,1
"United States","US",2000,36334.9087770589,2.97520862601139,36334.9087770589,1.11276899679534,-0.0309760602524819,NA,NA,NA,76.6365853658537,16.1589592695236,282,117,315,"28300000",146.656,3.37685727149935,8.34422398437307,"1",68.3370767157618,38.86,2.5096202433538,43.0791626375201,28300000,2.983,1,17.1583723626135,4.98808970832671,1.21694547562998,2.12156956110293,10.5005342324396,1.09292950553261,2.5096202433538,1
"United States","US",2001,37133.2428088526,0.00364897860518454,37133.2428088526,0.989741382223669,-0.110559887025949,NA,NA,NA,76.8365853658537,16.7615383863449,281,122,294,"27307576",138.855,2.82617111885402,-5.78423611816019,"1",67.3104075471275,45.15,4.49488851846828,49.0808315896951,27307576,-0.035,0,17.1226747308142,4.93343022318728,1.03892283404063,NA,10.5222678799816,NA,4.49488851846828,1
"United States","US",2002,38023.1611144021,0.802103852022327,38023.1611144021,0.927797485710314,-0.062585941768126,NA,NA,NA,76.9365853658537,17.22072660923,274,125,311,"29676890",115.334,1.58603162650603,-1.73692058616405,"1",65.8767029654394,49.36,6.92063359743843,58.7854038836952,29676890,0.751,1,17.2058791864066,4.74783226671973,0.461235064064296,NA,10.5459507560476,-0.286349627218002,6.92063359743843,1
"United States","US",2003,39496.4858751381,1.98092583421372,39496.4858751381,0.859481712840946,-0.0736322030632213,NA,NA,NA,77.0365853658537,17.5062730908394,283,136,338,"32689484",111.191,2.27009497336113,2.18253455527856,"1",63.1205859815078,55.43,9.5731029101881,61.6971171244207,32689484,1.901,1,17.3025639939322,4.71124944328925,0.819821669103186,0.78048684149451,10.5839669817452,0.642380063506292,9.5731029101881,1
"United States","US",2004,41712.8010675545,2.84268064178576,41712.8010675545,0.925483968943482,0.0767930895055009,NA,NA,NA,77.4878048780488,17.9245412349701,280,146,349,"34901628",126.183,2.67723669309173,9.6682561761091,"1",60.7791619314648,63.22,12.7764408665587,64.7582564759896,34901628,2.859,1,17.3680440336492,4.83773323421875,0.984785177922028,2.26884795981219,10.6385633407154,1.05047191334017,12.7764408665587,1
"United States","US",2005,44114.7477776705,2.56350240639679,44114.7477776705,0.921713167161207,-0.00407441069625403,101.87402,95.05248,80.63483,77.4878048780488,17.9353758692741,276,153,348,"38497839",128.954,3.39274684549547,7.12786956185465,"1",59.3778959429382,69.05,17.3415170478106,67.968052915002,38497839,2.56,1,17.4661126678125,4.85945575162136,1.22163987220085,1.96401239059796,10.6945494222573,0.940007258491471,17.3415170478106,1
"United States","US",2006,46298.7314440927,1.867955513984,46298.7314440927,0.964253917136075,0.0461540004965857,NA,NA,NA,77.6878048780488,18.5693055391312,279,166,366,"40896742",133.784,3.22594410070407,9.34282461114005,"1",56.2400855841222,77.11,20.2303565203438,68.9311932699721,40896742,1.886,1,17.5265609601385,4.89622655907882,1.17122565181082,2.23460862741371,10.7428698410833,0.634458184211266,20.2303565203438,1
"United States","US",2007,47975.9676758856,0.911865597890312,47975.9676758856,0.951055242772428,-0.0136879655131175,NA,NA,NA,77.9878048780488,18.4986978769302,286,165,370,"44839390",137.606,2.85267248150136,8.70182206889642,"1",52.6991713196439,82.93,23.8529572302845,75,44839390,0.873,1,17.6185975521506,4.92439452919975,1.04825626771005,2.16353243693895,10.7784554910922,-0.135819723142535,23.8529572302845,1
"United States","US",2008,48382.5584490552,-1.07670008700785,48382.5584490552,0.945865287282592,-0.00545704945036285,NA,NA,NA,78.0390243902439,18.2089909911156,291,167,361,"42411770.0512",109.74,3.83910029665101,5.65816268628303,"1",53.6311373718272,86.1,25.4146803971974,74,42411770.05,-1.059,0,17.5629364771985,4.69811393163083,1.3452380414005,1.73309922578574,10.7868946651357,NA,25.4146803971974,1
"United States","US",2009,47099.9804711343,-3.38743566041579,47099.9804711343,0.876651298802912,-0.0731753130284833,NA,NA,NA,78.390243902439,18.2080447673798,287,131,341,"37353574.903",92.7631,-0.35554626629975,-8.39655287850573,"1",49.9083328228715,89.54,26.1149278104514,71,37353574.9,-3.379,0,17.4359391784836,4.53004893140631,NA,NA,10.7600278653788,NA,26.1149278104514,1
"United States","US",2010,48467.5157769259,1.71820129544903,48467.5157769259,0.827846041704304,-0.0556723718601145,100.33347,94.84594,92.62195,78.5414634146342,18.4174373745918,4,150,362,"42058000",108.121,1.64004344238989,12.1382521357615,"1",48.4292694955746,92.27,27.3523823023077,71.69,42058000,1.783,1,17.5545601759908,4.68325097034809,0.494722730747401,2.49636179962843,10.7886490747289,0.578297338881003,27.3523823023077,1
"United States","US",2011,49886.8181094923,0.822277547660107,49886.8181094923,0.720017688665691,-0.130251698512231,99.38988,95.99382,93.90658,78.6414634146341,18.8726723194122,9,159,365,"42579150",107.214,3.15684156862206,7.13885208011777,"1",45.9968991929808,95.45,28.3445191916388,69.7294607619268,42579150,0.839,1,17.5668752548067,4.67482683712458,1.1495720241614,1.96555199033336,10.8175120806991,-0.175544572514931,28.3445191916388,1
"United States","US",2012,51610.6052783379,1.50861415465707,51610.6052783379,0.727268997193117,0.0100710144230816,99.16532,96.25171,93.17549,78.7414634146342,19.6546539664268,15,155,360,"43740123",106.749,2.06933726526059,3.40865170977204,"1",44.1323670416318,97.07,29.4589401095965,74.7,43740123,1.533,1,17.5937763852803,4.67048028438336,0.727228394304716,1.22631682007826,10.8514824590015,0.427226599889677,29.4589401095965,1
"United States","US",2013,53117.6678308301,1.14505323682039,53117.6678308301,0.686773155567634,-0.0556820678205396,99.45544,96.18649,88.72642,78.7414634146342,20.3598320484161,16,161,346,"44683127",127.992,1.46483265562714,3.57512503822571,"1",42.1089675896822,98.2,30.3514022469835,71.4,44683127,1.151,1,17.6151065162875,4.85196776196641,0.381741007703628,1.27400015126181,10.8802648793994,0.140631129739746,30.3514022469835,1
"United States","US",2014,55047.7255604544,1.7093215379429,55047.7255604544,0.727517695817155,0.0593275085364173,99.67338,96.92454,88.62687,78.8414634146341,21.4776277542114,12,173,353,"48055621",145.424,1.62222297740821,4.21449220180843,"1",40.3218453641242,111.56,30.6928650536207,73,48055621,1.796,1,17.6878696688488,4.97965361337641,0.483797416903572,1.43852911012943,10.9159558254109,0.585561969880008,30.6928650536207,1
"United States","US",2015,56822.5188202456,2.13195957332404,56822.5188202456,0.730641178178307,0.00429334211265298,100.29991,97.65255,88.88941,78.690243902439,22.3037272691727,8,162,350,"49842957",141.876,0.118627135552435,0.473095294263985,"1",38.9082079122145,119.14,31.8538202223765,74.5542024462761,49842957,2.174,1,17.7243877605391,4.95495343666898,-2.13177001966458,-0.748458442993562,10.9476879842434,0.776568788699018,31.8538202223765,1
"United States","US",2016,57927.5168515062,0.84191610741982,57927.5168515062,0.716669413429853,-0.0191226078761253,101.36286,98.76993,88.83505,78.5390243902439,22.456382215023,7,142,356,"50485283.5",140.661,1.26158320570537,-0.0137178577730737,"1",37.5656320053129,122.59,32.7271719160533,85.5444212887222,50485283.5,0.923,1,17.7371924359342,4.94635274019628,0.232367444676827,NA,10.9669477985337,-0.0801260444792849,32.7271719160533,1
"United States","US",2017,59957.7258513032,1.57404364559652,59957.7258513035,0.631007893230758,-0.119527244492177,101.82144,98.95234,88.16739,78.5390243902439,22.5492045283318,10,147,377,"52132844",153.211,2.13011000365963,3.47761787874367,"1",35.7746704062617,123.04,33.2796287747187,87.2661128245915,52132844,1.725,1,17.7693057111741,5.03181605629546,0.756173623298406,1.24634754179485,11.0013950237338,0.545227050483323,33.2796287747187,1
"United States","US",2018,62996.6648157745,2.64633213992009,62996.6648157742,0.522337357899676,-0.172217394579154,NA,NA,NA,78.5390243902439,NA,1,160,386,"54688353",NA,2.44258329692818,3.01642568919735,"1",33.6173205768644,129.01,33.8028928578564,NA,54688353,2.379,1,17.8171613196747,NA,0.893056207496876,1.10407258381896,11.0508370645402,0.866680231320821,33.8028928578564,1
"Vietnam","VN",1990,95.1882501808876,2.87700794076875,917.674243978159,2.13868366545311,-0.0152754456297723,105.20824,34.90376,2.76365,70.551,NA,NA,NA,NA,NA,NA,NA,12.9253736496026,"0",NA,NA,NA,NA,NA,3.07,1,NA,NA,NA,2.5591923290368,6.8218424735906,1.12167756159911,NA,0
"Vietnam","VN",1991,138.447454368734,3.75105445264032,984.294288889691,2.10753065398768,-0.0145664419514934,106.75215,NA,1.89102,70.842,NA,NA,NA,NA,NA,NA,NA,29.8572459759252,"0",NA,NA,NA,NA,NA,3.88,1,NA,NA,NA,3.39642755664266,6.89192492641341,1.35583515363518,NA,0
"Vietnam","VN",1992,139.200136579577,6.42889560871292,1071.44678241341,2.06182120821111,-0.0216886267775432,107.70129,NA,1.53302,71.124,NA,NA,NA,NA,NA,NA,NA,24.671759270185,"0",NA,NA,NA,NA,NA,6.782,1,NA,NA,NA,3.20565924012616,6.97676514724383,1.91427204370345,NA,0
"Vietnam","VN",1993,182.308401759113,5.95489233810423,1162.14754582931,1.97909729185814,-0.0401217700271612,111.09923,NA,1.93072,71.399,NA,NA,NA,NA,NA,NA,NA,9.12679148014759,"0",NA,NA,NA,NA,NA,6.224,1,NA,NA,NA,2.21121420679053,7.05802490510784,1.82841278687609,NA,0
"Vietnam","VN",1994,221.129181235302,6.84265731036172,1268.18366251241,1.85122912667935,-0.0646093376535001,112.39673,NA,2.18706,71.666,NA,NA,NA,NA,NA,NA,NA,15.9999999999754,"0",NA,NA,NA,NA,NA,7.02,1,NA,NA,NA,2.77258872223824,7.14534096876094,1.94876321803772,NA,0
"Vietnam","VN",1995,276.812666510629,7.6991074075264,1394.46147773833,1.69528665422827,-0.084237261721785,113.85931,NA,2.79579,71.923,NA,138,84,NA,NA,NA,NA,20.0000000000264,"0",NA,NA,NA,NA,NA,7.759,1,NA,NA,NA,2.99573227355531,7.24026358226026,2.04885345991181,NA,0
"Vietnam","VN",1996,324.147206885621,7.67512112527974,1528.98079522321,1.53438976263223,-0.0949083691508701,114.51897,NA,4.05187,72.168,NA,179,70,528,NA,NA,5.67499999999991,23.9999999999669,"0",NA,NA,NA,NA,NA,7.604,1,NA,NA,1.73607056336745,3.17805383034657,7.33235664549911,2.02867442462618,NA,0
"Vietnam","VN",1997,348.017398076375,6.65953960651339,1658.92531322641,1.38965343669827,-0.0943282661673044,115.72478,NA,6.86556,72.399,NA,175,68,8,NA,NA,3.20952606261374,16,"0",NA,NA,NA,NA,NA,6.478,1,NA,NA,1.16612328219591,2.77258872223978,7.4139252700248,1.86841182074914,NA,0
"Vietnam","VN",1998,348.324326182854,4.43420890489696,1751.98500578805,1.26572100002841,-0.0891822618481883,114.7698,58.26018,9.67784,72.617,NA,188,51,570,NA,NA,7.26619804400963,19.000000000005,"0",NA,NA,NA,NA,NA,4.154,1,NA,NA,1.98323318969093,2.9444389791667,7.46850471311956,1.42407172545392,NA,0
"Vietnam","VN",1999,362.919502801142,3.55377912419794,1840.44083881948,1.17106237166461,-0.0747863299745167,111.92417,NA,10.63796,72.824,NA,194,59,573,NA,NA,4.11710235771737,23.0000000000097,"0",NA,NA,NA,NA,NA,3.214,1,NA,NA,1.41514960468842,3.13549421592957,7.51776040822175,1.16751626731532,NA,0
"Vietnam","VN",2000,390.093326052633,5.61863407832779,1987.30271019149,1.10043444707364,-0.0603109845384031,109.52826,NA,9.46467,73.025,7.49261230230331,208,95,47,"1189796",NA,-1.71033727851115,21.1010677443264,"0",3.18196081882296,0.99,NA,0.254248275754934,1189796,5.359,1,13.9892924218207,NA,NA,3.04932364319819,7.5945335762889,1.67877739051271,NA,0
"Vietnam","VN",2001,404.807866242848,5.09852879360304,2134.43836112235,1.03589089738478,-0.0586527892329245,106.55013,NA,9.52937,73.228,6.22713640332222,222,144,90,"1290555",NA,-0.431544511728137,17.1804863611902,"0",3.77734778805893,1.55,NA,1.26565123612317,1290555,5.468,1,14.0705829163725,NA,NA,2.84377422588707,7.6659588283495,1.6989129188617,NA,0
"Vietnam","VN",2002,430.052867139077,5.2881733999659,2282.85829940973,0.976003678932233,-0.0578122837103201,103.07186,NA,9.79335,73.438,6.64880722761154,215,103,128,"1771990",NA,3.83082838168467,10.3679070550454,"0",4.81899623063426,2.33,0.00131968826363084,1.85499923592581,1771990,5.681,1,14.3876137667904,NA,1.34308106745188,2.33871517497149,7.73318357688986,1.73712727357499,0,0
"Vietnam","VN",2003,480.579799221457,5.90250760755725,2462.50139552396,0.936612605074648,-0.0403595546900802,100.21296,NA,10.18512,73.654,5.43691068887711,226,170,153,"1904939",NA,3.23464817293924,19.949545858237,"0",5.34861655760608,3.33,0.0111540890501644,3.78028081370641,1904939,5.786,1,14.4599605450329,NA,1.17392016560545,2.99320637907862,7.80893293975632,1.75544120655394,0,0
"Vietnam","VN",2004,546.909605842251,6.55097632247292,2694.45805963486,0.920597203854393,-0.0170992800368928,98.92959,NA,NA,73.875,6.9680318236351,232,171,225,"2273056",0.408596,7.75494748709605,25.6196995643944,"0",12.1894475507881,5.97,0.0634567901323746,7.64240852842363,2273056,6.301,1,14.6366357395747,-0.895028386171741,2.0483310251157,3.2433615697954,7.898952372077,1.84070835095992,0,0
"Vietnam","VN",2005,687.479735592231,6.55963535512021,2960.64105356414,0.9225479932993,0.00211904776240823,97.72135,NA,16.15993,74.092,7.14737996459007,237,177,248,"2537487",0.613694,8.28457243128667,17.7759376310749,"0",NA,11.44,0.250527655325172,12.7399292907031,2537487,7.078,1,14.7466847791663,-0.48825884639877,2.11439504197731,2.87784572428822,7.99316109601979,1.95699138192327,0,0
"Vietnam","VN",2006,784.37242227845,5.98566940392919,3232.8131604653,0.931889276896448,0.0101255258967512,98.12531,NA,16.78205,74.295,7.45082944631577,231,187,224,"2999646",7.0553,7.41801715108468,11.1999864299702,"0",10.1249929979056,22.33,0.610475085898266,17.2545617186662,2999646,5.798,1,14.9140048396698,1.95377910743401,2.00391179115487,2.41591256669051,8.08110798467447,1.75751303049946,0,0
"Vietnam","VN",2007,906.284198109134,6.12360729814239,3522.93820578418,0.943390356825401,0.0123416807276246,99.78874,NA,18.48277,74.474,6.86273649334908,241,197,275,"4009066",18.0461,8.34444889773842,12.5000423724505,"0",13.0714943367032,52.71,1.51500491263181,20.7554447679753,4009066,5.975,1,15.2040688544475,2.89292959495117,2.12159651511743,2.52573203409855,8.16705063796151,1.78758409781757,0,0
"Vietnam","VN",2008,1149.4246418463,4.65245943971411,3758.55540095733,0.959820468453461,0.0174160266841703,101.65875,NA,19.06383,74.625,7.16552287340164,235,207,309,"4393699",12.0424,23.1154483474477,13.6999685125731,"0",17.1231964115335,86.82,2.37577912182116,23.92,4393699,4.544,1,15.2956820270769,2.48843375556416,3.14050115363745,2.61739353447911,8.23178996068644,1.51380768141885,0,0
"Vietnam","VN",2009,1217.26855530412,4.37064375270167,3952.73415009898,0.979424269726398,0.0204244459430254,102.32125,NA,20.23058,74.745,6.07103481888771,228,210,318,"4936598",20.9849,6.71698269988629,-5.08505793426851,"0",20.0102358129401,112.78,3.69054528524535,26.55,4936598,4.287,1,15.4121869879585,3.04380313146565,1.90463905070992,NA,8.28216280834071,1.45558718761584,0,0
"Vietnam","VN",2010,1317.89070617836,5.36418076533876,4213.29591308399,1.00012199453749,0.0211325423014828,105.70917,NA,22.82086,74.837,7.87522122263908,233,196,383,"5968343",28.9393,9.20746648778419,8.44999521858398,"0",16.3405954763985,126.83,4.17121630313853,30.65,5968343,5.312,1,15.6019798924046,3.36520053293568,2.22001472966542,2.13416587552087,8.34600049760501,1.66996841217413,0,0
"Vietnam","VN",2011,1525.11598800104,5.15973579385422,4523.24371892011,1.02230479554791,0.0221800951599695,107.19372,NA,24.94845,74.904,8.40974673628807,238,206,405,"6530867",22.938,18.6777322770706,10.7844555470234,"0",11.4489602839519,143.26,4.31883245202224,35.07,6530867,5.314,1,15.6920502642616,3.13279492394233,2.92733202698755,2.37810579613971,8.41698465237725,1.67034484733762,0,0
"Vietnam","VN",2012,1735.14127643805,4.15633378057983,5042.44968580297,1.04204772234833,0.0193121727359584,107.7544,NA,25.18673,74.958,8.933474868536,237,198,414,"8361573",19.9264,9.09470339557195,15.709107332898,"0",10.6412962679665,146.63,5.31766768565743,36.8,8361573,4.353,1,15.9391571252561,2.992045485696,2.20769219962654,2.75424062906802,8.5256472917524,1.47086526257016,0,0
"Vietnam","VN",2013,1886.67189633671,4.31719104743868,5358.89473244564,1.05340615641098,0.0109001092935102,108.4109,NA,25.19179,75.006,9.77689251303673,236,193,412,"8966773",23.8798,6.59267475899193,17.3740295647359,"0",7.41061919201162,136.34,5.67760753323718,38.5,8966773,4.436,1,16.0090364145697,3.17303291327995,1.88595914765268,2.85497653750175,8.58651302616806,1.48975306948812,0,0
"Vietnam","VN",2014,2030.26195473318,4.87299904180681,5745.15858506426,1.05347955368319,6.96761375118538e-05,110.32963,NA,30.7155,75.056,8.50548595190048,230,213,390,"10188873",26.2526,4.0845544663762,11.5601126203098,"0",7.33294823699906,148.45,6.54266191077273,41,10188873,5.286,1,16.1368068004563,3.26776503175179,1.40721265660528,2.44756060543811,8.65611279391654,1.6650618161821,0,0
"Vietnam","VN",2015,2085.10148409879,5.57139034213074,6102.6372641382,1.0439622746027,-0.00903413744217019,109.88699,NA,29.07346,75.11,8.08240994811058,229,208,354,"11478573",28.3354,0.631200905175718,12.643704857191,"0",7.90373123122702,129.83,8.26268947026339,45,11478573,5.838,1,16.2559926379935,3.3441119063386,-0.460131075396181,2.53715945156203,8.7164762951134,1.76438827243192,0,0
"Vietnam","VN",2016,2192.21453866566,5.12005124042108,6573.09633796091,1.03228662254587,-0.0111839789050552,111.20492,NA,28.54497,75.172,9.44993644952774,213,181,391,"11853000",31.9171,2.66824816969085,13.8633628752381,"0",5.97820565140127,128.79,9.71619713546357,53,11853000,5.565,1,16.2880915580616,3.46314191632398,0.981422140853059,2.62924959602251,8.79074028477581,1.71649698472751,0,0
